lemma,pos,suffix,anchor,qid,sid,etym,status,first_seen,last_seen,forms,glosses
simplex,noun,3,sig:simplicia,,,,active,2025-08-17,2025-08-17,simplicia,
simulacrum,noun,2,sig:simulacrums,,,,active,2025-08-17,2025-08-17,simulacrums,
sinabaff,noun,1,sig:sinabaffs,,,,active,2025-08-17,2025-08-17,sinabaffs,
sinciput,noun,2,sig:sincipita,,,,active,2025-08-17,2025-08-17,sincipita,
sinfonia,noun,2,sig:sinfonie,,,,active,2025-08-17,2025-08-17,sinfonie,
sinfonietta,noun,2,sig:sinfoniette,,,,active,2025-08-17,2025-08-17,sinfoniette,
singhalese,noun,1,sig:cingalese,,,,active,2025-08-17,2025-08-17,cingalese,
singultus,noun,2,sig:singultus,,,,active,2025-08-17,2025-08-17,singultus,
sinik,noun,2,sig:sinik,,,,active,2025-08-17,2025-08-17,sinik,
sinixt,noun,2,sig:sinixt,,,,active,2025-08-17,2025-08-17,sinixt,
sinkful,noun,2,sig:sinksful,,,,active,2025-08-17,2025-08-17,sinksful,
sinopia,noun,2,sig:sinopie,,,,active,2025-08-17,2025-08-17,sinopie,
sinta,noun,1,sig:sinti,,,,active,2025-08-17,2025-08-17,sinti,
sinto,noun,1,sig:sinti,,,,active,2025-08-17,2025-08-17,sinti,
sinusitis,noun,2,sig:sinusitides,,,,active,2025-08-17,2025-08-17,sinusitides,
siomai,noun,1,sig:siomai,,,,active,2025-08-17,2025-08-17,siomai,
siopao,noun,2,sig:siopao,,,,active,2025-08-17,2025-08-17,siopao,
sipful,noun,2,sig:sipsful,,,,active,2025-08-17,2025-08-17,sipsful,
siphunculus,noun,1,sig:siphunculi,,,,active,2025-08-17,2025-08-17,siphunculi,
siredon,noun,2,sig:siredones,,,,active,2025-08-17,2025-08-17,siredones,
siren,noun,2,sig:sirenes,,,,active,2025-08-17,2025-08-17,sirenes,
sirene,noun,2,sig:sirena,,,,active,2025-08-17,2025-08-17,sirena,
sis,noun,1,sig:sises,,,,active,2025-08-17,2025-08-17,sises,
sis,noun,2,sig:sisses,,,,active,2025-08-17,2025-08-17,sisses,
sisterkins,noun,1,sig:sisterkins,,,,active,2025-08-17,2025-08-17,sisterkins,
sistrum,noun,2,sig:sistrums,,,,active,2025-08-17,2025-08-17,sistrums,
sisymbrium,noun,1,sig:sisymbriums,,,,active,2025-08-17,2025-08-17,sisymbriums,
sisyrinchium,noun,1,sig:sisyrinchiums,,,,active,2025-08-17,2025-08-17,sisyrinchiums,
sith,noun,2,sig:sith,,,,active,2025-08-17,2025-08-17,sith,
sitka,noun,2,sig:sitka,,,,active,2025-08-17,2025-08-17,sitka,
sitologos,noun,1,sig:sitologoi,,,,active,2025-08-17,2025-08-17,sitologoi,
situla,noun,2,sig:situlae,,,,active,2025-08-17,2025-08-17,situlae,
situs,noun,2,sig:situs,,,,active,2025-08-17,2025-08-17,situs,
sitz,noun,1,sig:sitzes,,,,active,2025-08-17,2025-08-17,sitzes,
siuslaw,noun,2,sig:siuslaw,,,,active,2025-08-17,2025-08-17,siuslaw,
siwanator,noun,2,sig:siwanatorz,,,,active,2025-08-17,2025-08-17,siwanatorz,
sixies,noun,1,sig:sixies,,,,active,2025-08-17,2025-08-17,sixies,
siyum,noun,1,sig:siyumim,,,,active,2025-08-17,2025-08-17,siyumim,
sizz,noun,1,sig:sizzes,,,,active,2025-08-17,2025-08-17,sizzes,
sjf,noun,1,sig:sjfs,,,,active,2025-08-17,2025-08-17,sjfs,
skate,noun,2,sig:skate,,,,active,2025-08-17,2025-08-17,skate,
skazka,noun,2,sig:skazki,,,,active,2025-08-17,2025-08-17,skazki,
skeesicks,noun,1,sig:skeesicks,,,,active,2025-08-17,2025-08-17,skeesicks,
skeezicks,noun,1,sig:skeezicks,,,,active,2025-08-17,2025-08-17,skeezicks,
skeleton,noun,2,sig:skeleta,,,,active,2025-08-17,2025-08-17,skeleta,
skelloch,noun,1,sig:skellochs,,,,active,2025-08-17,2025-08-17,skellochs,
skellum,noun,1,sig:skellums,,,,active,2025-08-17,2025-08-17,skellums,
skelum,noun,1,sig:skelums,,,,active,2025-08-17,2025-08-17,skelums,
skepful,noun,2,sig:skepsful,,,,active,2025-08-17,2025-08-17,skepsful,
skhoinion,noun,1,sig:skhoinia,,,,active,2025-08-17,2025-08-17,skhoinia,
skidi,noun,2,sig:skidi,,,,active,2025-08-17,2025-08-17,skidi,
skiff,noun,1,sig:skiffs,,,,active,2025-08-17,2025-08-17,skiffs,
skiffer,noun,2,sig:skiffer,,,,active,2025-08-17,2025-08-17,skiffer,
skilfish,noun,2,sig:skilfishes,,,,active,2025-08-17,2025-08-17,skilfishes,
skinful,noun,2,sig:skinsful,,,,active,2025-08-17,2025-08-17,skinsful,
skipful,noun,2,sig:skipsful,,,,active,2025-08-17,2025-08-17,skipsful,
skipjack,noun,2,sig:skipjack,,,,active,2025-08-17,2025-08-17,skipjack,
skirtful,noun,2,sig:skirtsful,,,,active,2025-08-17,2025-08-17,skirtsful,
skitswish,noun,1,sig:skitswish,,,,active,2025-08-17,2025-08-17,skitswish,
skitz,noun,1,sig:skitzes,,,,active,2025-08-17,2025-08-17,skitzes,
skolion,noun,1,sig:skolia,,,,active,2025-08-17,2025-08-17,skolia,
skookum,noun,1,sig:skookums,,,,active,2025-08-17,2025-08-17,skookums,
skr,noun,1,sig:skr,,,,active,2025-08-17,2025-08-17,skr,
skruff,noun,1,sig:skruffs,,,,active,2025-08-17,2025-08-17,skruffs,
skunkworks,noun,1,sig:skunkworks,,,,active,2025-08-17,2025-08-17,skunkworks,
skycraft,noun,1,sig:skycraft,,,,active,2025-08-17,2025-08-17,skycraft,
skyf,noun,1,sig:skyfs,,,,active,2025-08-17,2025-08-17,skyfs,
skyfish,noun,2,sig:skyfishes,,,,active,2025-08-17,2025-08-17,skyfishes,
skyful,noun,2,sig:skiesful,,,,active,2025-08-17,2025-08-17,skiesful,
skyphos,noun,1,sig:skyphoi,,,,active,2025-08-17,2025-08-17,skyphoi,
skyrmionium,noun,1,sig:skyrmioniums,,,,active,2025-08-17,2025-08-17,skyrmioniums,
slabserif,noun,1,sig:slabserifs,,,,active,2025-08-17,2025-08-17,slabserifs,
slaif,noun,1,sig:slaifs,,,,active,2025-08-17,2025-08-17,slaifs,
slateful,noun,2,sig:slatesful,,,,active,2025-08-17,2025-08-17,slatesful,
slateworks,noun,1,sig:slateworks,,,,active,2025-08-17,2025-08-17,slateworks,
slaughterperson,noun,2,sig:slaughterpeople,,,,active,2025-08-17,2025-08-17,slaughterpeople,
slavey,noun,2,sig:slavey,,,,active,2025-08-17,2025-08-17,slavey,
slavey,noun,3,sig:slavies,,,,active,2025-08-17,2025-08-17,slavies,
sledful,noun,2,sig:sledsful,,,,active,2025-08-17,2025-08-17,sledsful,
sleeveful,noun,2,sig:sleevesful,,,,active,2025-08-17,2025-08-17,sleevesful,
sleighful,noun,2,sig:sleighsful,,,,active,2025-08-17,2025-08-17,sleighsful,
slf,noun,1,sig:slfs,,,,active,2025-08-17,2025-08-17,slfs,
slinky,noun,2,sig:slinkys,,,,active,2025-08-17,2025-08-17,slinkys,
slivovic,noun,1,sig:slivovices,,,,active,2025-08-17,2025-08-17,slivovices,
slivovitz,noun,1,sig:slivovitzes,,,,active,2025-08-17,2025-08-17,slivovitzes,
sloboda,noun,2,sig:slobody,,,,active,2025-08-17,2025-08-17,slobody,
slph,noun,1,sig:slph,,,,active,2025-08-17,2025-08-17,slph,
slsmn,noun,1,sig:slsmn,,,,active,2025-08-17,2025-08-17,slsmn,
slsn,noun,2,sig:slsne,,,,active,2025-08-17,2025-08-17,slsne,
sluf,noun,1,sig:slufs,,,,active,2025-08-17,2025-08-17,slufs,
sluff,noun,1,sig:sluffs,,,,active,2025-08-17,2025-08-17,sluffs,
slum,noun,1,sig:slums,,,,active,2025-08-17,2025-08-17,slums,
slumgum,noun,1,sig:slumgums,,,,active,2025-08-17,2025-08-17,slumgums,
slyboots,noun,1,sig:slyboots,,,,active,2025-08-17,2025-08-17,slyboots,
smallcraft,noun,1,sig:smallcraft,,,,active,2025-08-17,2025-08-17,smallcraft,
smalto,noun,1,sig:smalti,,,,active,2025-08-17,2025-08-17,smalti,
smartypants,noun,1,sig:smartypants,,,,active,2025-08-17,2025-08-17,smartypants,
smas,noun,1,sig:smass,,,,active,2025-08-17,2025-08-17,smass,
smegma,noun,2,sig:smegmata,,,,active,2025-08-17,2025-08-17,smegmata,
smellfungus,noun,2,sig:smellfungi,,,,active,2025-08-17,2025-08-17,smellfungi,
smelt,noun,2,sig:smelt,,,,active,2025-08-17,2025-08-17,smelt,
smerd,noun,2,sig:smerdy,,,,active,2025-08-17,2025-08-17,smerdy,
smidsy,noun,1,sig:smidsys,,,,active,2025-08-17,2025-08-17,smidsys,
smileful,noun,2,sig:smilesful,,,,active,2025-08-17,2025-08-17,smilesful,
smiley,noun,2,sig:smilies,,,,active,2025-08-17,2025-08-17,smilies,
smirnoff,noun,1,sig:smirnoffs,,,,active,2025-08-17,2025-08-17,smirnoffs,
smof,noun,1,sig:smofs,,,,active,2025-08-17,2025-08-17,smofs,
smokey,noun,2,sig:smokies,,,,active,2025-08-17,2025-08-17,smokies,
smorrebrod,noun,2,sig:smorrebrod,,,,active,2025-08-17,2025-08-17,smorrebrod,
smouse,noun,1,sig:smouses,,,,active,2025-08-17,2025-08-17,smouses,
sms,noun,2,sig:smss,,,,active,2025-08-17,2025-08-17,smss,
smsf,noun,1,sig:smsfs,,,,active,2025-08-17,2025-08-17,smsfs,
smurf,noun,1,sig:smurfs,,,,active,2025-08-17,2025-08-17,smurfs,
sn,noun,2,sig:sne,,,,active,2025-08-17,2025-08-17,sne,
snackadium,noun,1,sig:snackadiums,,,,active,2025-08-17,2025-08-17,snackadiums,
snaggletooth,noun,2,sig:snaggletooths,,,,active,2025-08-17,2025-08-17,snaggletooths,
snailfish,noun,2,sig:snailfishes,,,,active,2025-08-17,2025-08-17,snailfishes,
snakefish,noun,2,sig:snakefishes,,,,active,2025-08-17,2025-08-17,snakefishes,
snapewife,noun,1,sig:snapewives,,,,active,2025-08-17,2025-08-17,snapewives,
snickelfritz,noun,1,sig:snickelfritzes,,,,active,2025-08-17,2025-08-17,snickelfritzes,
snickers,noun,1,sig:snickers,,,,active,2025-08-17,2025-08-17,snickers,
snicklefritz,noun,1,sig:snicklefritzes,,,,active,2025-08-17,2025-08-17,snicklefritzes,
sniff,noun,1,sig:sniffs,,,,active,2025-08-17,2025-08-17,sniffs,
snipe,noun,2,sig:snipe,,,,active,2025-08-17,2025-08-17,snipe,
snipefish,noun,2,sig:snipefishes,,,,active,2025-08-17,2025-08-17,snipefishes,
snizz,noun,1,sig:snizzes,,,,active,2025-08-17,2025-08-17,snizzes,
snoff,noun,1,sig:snoffs,,,,active,2025-08-17,2025-08-17,snoffs,
snohomish,noun,2,sig:snohomish,,,,active,2025-08-17,2025-08-17,snohomish,
snookums,noun,1,sig:snookums,,,,active,2025-08-17,2025-08-17,snookums,
snooz,noun,1,sig:snoozes,,,,active,2025-08-17,2025-08-17,snoozes,
snoqualmie,noun,2,sig:snoqualmie,,,,active,2025-08-17,2025-08-17,snoqualmie,
snoqualmoo,noun,2,sig:snoqualmoo,,,,active,2025-08-17,2025-08-17,snoqualmoo,
snowchild,noun,1,sig:snowchildren,,,,active,2025-08-17,2025-08-17,snowchildren,
snowcock,noun,2,sig:snowcock,,,,active,2025-08-17,2025-08-17,snowcock,
snowcraft,noun,1,sig:snowcraft,,,,active,2025-08-17,2025-08-17,snowcraft,
snowgo,noun,1,sig:snowgoes,,,,active,2025-08-17,2025-08-17,snowgoes,
snownado,noun,2,sig:snownadoes,,,,active,2025-08-17,2025-08-17,snownadoes,
snowperson,noun,2,sig:snowpeople,,,,active,2025-08-17,2025-08-17,snowpeople,
snowtrout,noun,1,sig:snowtrout,,,,active,2025-08-17,2025-08-17,snowtrout,
sns,noun,2,sig:snss,,,,active,2025-08-17,2025-08-17,snss,
snuff,noun,1,sig:snuffs,,,,active,2025-08-17,2025-08-17,snuffs,
snuffers,noun,1,sig:snuffers,,,,active,2025-08-17,2025-08-17,snuffers,
snuqualmie,noun,2,sig:snuqualmie,,,,active,2025-08-17,2025-08-17,snuqualmie,
sny,noun,2,sig:snys,,,,active,2025-08-17,2025-08-17,snys,
soapfish,noun,2,sig:soapfishes,,,,active,2025-08-17,2025-08-17,soapfishes,
soapworks,noun,1,sig:soapworks,,,,active,2025-08-17,2025-08-17,soapworks,
sobador,noun,2,sig:sobadores,,,,active,2025-08-17,2025-08-17,sobadores,
sobersides,noun,1,sig:sobersides,,,,active,2025-08-17,2025-08-17,sobersides,
socius,noun,1,sig:socii,,,,active,2025-08-17,2025-08-17,socii,
sockeye,noun,2,sig:sockeye,,,,active,2025-08-17,2025-08-17,sockeye,
sockful,noun,2,sig:socksful,,,,active,2025-08-17,2025-08-17,socksful,
sockman,noun,2,sig:sockmans,,,,active,2025-08-17,2025-08-17,sockmans,
socman,noun,2,sig:socmans,,,,active,2025-08-17,2025-08-17,socmans,
sodium,noun,1,sig:sodiums,,,,active,2025-08-17,2025-08-17,sodiums,
sof,noun,1,sig:sofs,,,,active,2025-08-17,2025-08-17,sofs,
sofer,noun,2,sig:soferim,,,,active,2025-08-17,2025-08-17,soferim,
sofer,noun,3,sig:sofrim,,,,active,2025-08-17,2025-08-17,sofrim,
soffione,noun,1,sig:soffioni,,,,active,2025-08-17,2025-08-17,soffioni,
softworks,noun,1,sig:softworks,,,,active,2025-08-17,2025-08-17,softworks,
sofy,noun,2,sig:sofys,,,,active,2025-08-17,2025-08-17,sofys,
soi,noun,2,sig:soi,,,,active,2025-08-17,2025-08-17,soi,
soibum,noun,1,sig:soibums,,,,active,2025-08-17,2025-08-17,soibums,
sokaiya,noun,2,sig:sokaiya,,,,active,2025-08-17,2025-08-17,sokaiya,
sokeman,noun,2,sig:sokemans,,,,active,2025-08-17,2025-08-17,sokemans,
sokubiotoshi,noun,1,sig:sokubiotoshi,,,,active,2025-08-17,2025-08-17,sokubiotoshi,
sokushinbutsu,noun,1,sig:sokushinbutsu,,,,active,2025-08-17,2025-08-17,sokushinbutsu,
sol,noun,2,sig:soles,,,,active,2025-08-17,2025-08-17,soles,
solano,noun,2,sig:solano,,,,active,2025-08-17,2025-08-17,solano,
solanum,noun,1,sig:solanums,,,,active,2025-08-17,2025-08-17,solanums,
solarium,noun,2,sig:solariums,,,,active,2025-08-17,2025-08-17,solariums,
soldado,noun,2,sig:soldadoes,,,,active,2025-08-17,2025-08-17,soldadoes,
soldierfish,noun,2,sig:soldierfishes,,,,active,2025-08-17,2025-08-17,soldierfishes,
soldo,noun,2,sig:soldi,,,,active,2025-08-17,2025-08-17,soldi,
soleus,noun,1,sig:solei,,,,active,2025-08-17,2025-08-17,solei,
solfatara,noun,2,sig:solfatare,,,,active,2025-08-17,2025-08-17,solfatare,
solfeggio,noun,2,sig:solfeggi,,,,active,2025-08-17,2025-08-17,solfeggi,
solicitrix,noun,1,sig:solicitrixes,,,,active,2025-08-17,2025-08-17,solicitrixes,
solidago,noun,2,sig:solidagoes,,,,active,2025-08-17,2025-08-17,solidagoes,
solidum,noun,2,sig:solidums,,,,active,2025-08-17,2025-08-17,solidums,
solidus,noun,2,sig:solidi,,,,active,2025-08-17,2025-08-17,solidi,
soliferrum,noun,1,sig:soliferrums,,,,active,2025-08-17,2025-08-17,soliferrums,
solo,noun,2,sig:soli,,,,active,2025-08-17,2025-08-17,soli,
solomonar,noun,2,sig:solomonari,,,,active,2025-08-17,2025-08-17,solomonari,
solonchak,noun,2,sig:solonchaki,,,,active,2025-08-17,2025-08-17,solonchaki,
solonetz,noun,1,sig:solonetzes,,,,active,2025-08-17,2025-08-17,solonetzes,
solum,noun,2,sig:solums,,,,active,2025-08-17,2025-08-17,solums,
solvus,noun,1,sig:solvi,,,,active,2025-08-17,2025-08-17,solvi,
soma,noun,2,sig:somata,,,,active,2025-08-17,2025-08-17,somata,
somaj,noun,2,sig:somajes,,,,active,2025-08-17,2025-08-17,somajes,
somal,noun,2,sig:somal,,,,active,2025-08-17,2025-08-17,somal,
somali,noun,2,sig:somali,,,,active,2025-08-17,2025-08-17,somali,
somatophylax,noun,1,sig:somatophylakes,,,,active,2025-08-17,2025-08-17,somatophylakes,
somebody,noun,2,sig:somebodys,,,,active,2025-08-17,2025-08-17,somebodys,
somoni,noun,2,sig:somoni,,,,active,2025-08-17,2025-08-17,somoni,
sonatina,noun,2,sig:sonatine,,,,active,2025-08-17,2025-08-17,sonatine,
songhai,noun,2,sig:songhai,,,,active,2025-08-17,2025-08-17,songhai,
songhay,noun,2,sig:songhay,,,,active,2025-08-17,2025-08-17,songhay,
songthaeo,noun,1,sig:songthaeo,,,,active,2025-08-17,2025-08-17,songthaeo,
songye,noun,2,sig:songye,,,,active,2025-08-17,2025-08-17,songye,
sonkyo,noun,1,sig:sonkyo,,,,active,2025-08-17,2025-08-17,sonkyo,
sonnikins,noun,1,sig:sonnikins,,,,active,2025-08-17,2025-08-17,sonnikins,
sonnykins,noun,1,sig:sonnykins,,,,active,2025-08-17,2025-08-17,sonnykins,
sonofabitch,noun,2,sig:sonsabitches,,,,active,2025-08-17,2025-08-17,sonsabitches,
sonofabitch,noun,3,sig:sonsofbitches,,,,active,2025-08-17,2025-08-17,sonsofbitches,
sonovabitch,noun,2,sig:sonsovbitches,,,,active,2025-08-17,2025-08-17,sonsovbitches,
sonrai,noun,2,sig:sonrai,,,,active,2025-08-17,2025-08-17,sonrai,
sontal,noun,2,sig:sontal,,,,active,2025-08-17,2025-08-17,sontal,
sonthal,noun,2,sig:sonthal,,,,active,2025-08-17,2025-08-17,sonthal,
sonuvabitch,noun,2,sig:sonsuvbitches,,,,active,2025-08-17,2025-08-17,sonsuvbitches,
sony,noun,1,sig:sonys,,,,active,2025-08-17,2025-08-17,sonys,
sooshka,noun,2,sig:sooshki,,,,active,2025-08-17,2025-08-17,sooshki,
sopher,noun,2,sig:sopherim,,,,active,2025-08-17,2025-08-17,sopherim,
sopranino,noun,2,sig:sopranini,,,,active,2025-08-17,2025-08-17,sopranini,
soprano,noun,2,sig:soprani,,,,active,2025-08-17,2025-08-17,soprani,
soprano,noun,3,sig:sopranoes,,,,active,2025-08-17,2025-08-17,sopranoes,
sordino,noun,2,sig:sordini,,,,active,2025-08-17,2025-08-17,sordini,
sorf,noun,1,sig:sorfs,,,,active,2025-08-17,2025-08-17,sorfs,
sorghum,noun,1,sig:sorghums,,,,active,2025-08-17,2025-08-17,sorghums,
sorites,noun,1,sig:sorites,,,,active,2025-08-17,2025-08-17,sorites,
sorry,noun,2,sig:sorrys,,,,active,2025-08-17,2025-08-17,sorrys,
sortilegus,noun,1,sig:sortilegi,,,,active,2025-08-17,2025-08-17,sortilegi,
sorus,noun,1,sig:sori,,,,active,2025-08-17,2025-08-17,sori,
sosiska,noun,1,sig:sosiski,,,,active,2025-08-17,2025-08-17,sosiski,
sossos,noun,1,sig:sossoi,,,,active,2025-08-17,2025-08-17,sossoi,
sostenuto,noun,2,sig:sostenuti,,,,active,2025-08-17,2025-08-17,sostenuti,
sotho,noun,1,sig:sotho,,,,active,2025-08-17,2025-08-17,sotho,
sotogake,noun,1,sig:sotogake,,,,active,2025-08-17,2025-08-17,sotogake,
sotokomata,noun,1,sig:sotokomata,,,,active,2025-08-17,2025-08-17,sotokomata,
sotomuso,noun,1,sig:sotomuso,,,,active,2025-08-17,2025-08-17,sotomuso,
sotong,noun,1,sig:sotong,,,,active,2025-08-17,2025-08-17,sotong,
sototasukizori,noun,1,sig:sototasukizori,,,,active,2025-08-17,2025-08-17,sototasukizori,
souflaki,noun,2,sig:souflakia,,,,active,2025-08-17,2025-08-17,souflakia,
soulful,noun,2,sig:soulsful,,,,active,2025-08-17,2025-08-17,soulsful,
soum,noun,1,sig:soums,,,,active,2025-08-17,2025-08-17,soums,
soundperson,noun,2,sig:soundpeople,,,,active,2025-08-17,2025-08-17,soundpeople,
soupbowlful,noun,2,sig:soupbowlsful,,,,active,2025-08-17,2025-08-17,soupbowlsful,
soupspoonful,noun,2,sig:soupspoonsful,,,,active,2025-08-17,2025-08-17,soupspoonsful,
sourashtra,noun,2,sig:sourashtra,,,,active,2025-08-17,2025-08-17,sourashtra,
sourgum,noun,1,sig:sourgums,,,,active,2025-08-17,2025-08-17,sourgums,
sourplum,noun,1,sig:sourplums,,,,active,2025-08-17,2025-08-17,sourplums,
sous,noun,1,sig:sous,,,,active,2025-08-17,2025-08-17,sous,
souvlaki,noun,2,sig:souvlakia,,,,active,2025-08-17,2025-08-17,souvlakia,
sovkhoz,noun,1,sig:sovkhozes,,,,active,2025-08-17,2025-08-17,sovkhozes,
sovkhoz,noun,2,sig:sovkhozy,,,,active,2025-08-17,2025-08-17,sovkhozy,
sovnarkhoz,noun,1,sig:sovnarkhozes,,,,active,2025-08-17,2025-08-17,sovnarkhozes,
sovnarkhoz,noun,2,sig:sovnarkhozy,,,,active,2025-08-17,2025-08-17,sovnarkhozy,
sovok,noun,2,sig:sovki,,,,active,2025-08-17,2025-08-17,sovki,
soycheese,noun,1,sig:soycheeses,,,,active,2025-08-17,2025-08-17,soycheeses,
soyot,noun,2,sig:soyot,,,,active,2025-08-17,2025-08-17,soyot,
soyuz,noun,1,sig:soyuzes,,,,active,2025-08-17,2025-08-17,soyuzes,
spacecraft,noun,1,sig:spacecraft,,,,active,2025-08-17,2025-08-17,spacecraft,
spacekin,noun,1,sig:spacekin,,,,active,2025-08-17,2025-08-17,spacekin,
spadefish,noun,2,sig:spadefishes,,,,active,2025-08-17,2025-08-17,spadefishes,
spadefoot,noun,2,sig:spadefoots,,,,active,2025-08-17,2025-08-17,spadefoots,
spadeful,noun,2,sig:spadesful,,,,active,2025-08-17,2025-08-17,spadesful,
spadix,noun,2,sig:spadices,,,,active,2025-08-17,2025-08-17,spadices,
spado,noun,2,sig:spadoes,,,,active,2025-08-17,2025-08-17,spadoes,
spado,noun,3,sig:spadones,,,,active,2025-08-17,2025-08-17,spadones,
spaetzle,noun,2,sig:spaetzle,,,,active,2025-08-17,2025-08-17,spaetzle,
spaewife,noun,1,sig:spaewives,,,,active,2025-08-17,2025-08-17,spaewives,
spaghetto,noun,1,sig:spaghetti,,,,active,2025-08-17,2025-08-17,spaghetti,
spanakopita,noun,2,sig:spanakopites,,,,active,2025-08-17,2025-08-17,spanakopites,
spaniardo,noun,2,sig:spaniardoes,,,,active,2025-08-17,2025-08-17,spaniardoes,
spanish,noun,2,sig:spanish,,,,active,2025-08-17,2025-08-17,spanish,
sparaxis,noun,1,sig:sparaxises,,,,active,2025-08-17,2025-08-17,sparaxises,
sparganium,noun,1,sig:sparganiums,,,,active,2025-08-17,2025-08-17,sparganiums,
sparks,noun,1,sig:sparks,,,,active,2025-08-17,2025-08-17,sparks,
spatha,noun,2,sig:spathae,,,,active,2025-08-17,2025-08-17,spathae,
spathilla,noun,1,sig:spathillae,,,,active,2025-08-17,2025-08-17,spathillae,
spathiphyllum,noun,1,sig:spathiphyllums,,,,active,2025-08-17,2025-08-17,spathiphyllums,
spatula,noun,2,sig:spatulae,,,,active,2025-08-17,2025-08-17,spatulae,
spatzle,noun,2,sig:spatzle,,,,active,2025-08-17,2025-08-17,spatzle,
spawn,noun,2,sig:spawn,,,,active,2025-08-17,2025-08-17,spawn,
spaynard,noun,1,sig:spaynnards,,,,active,2025-08-17,2025-08-17,spaynnards,
spaz,noun,1,sig:spazzes,,,,active,2025-08-17,2025-08-17,spazzes,
spazz,noun,1,sig:spazzes,,,,active,2025-08-17,2025-08-17,spazzes,
speakeasy,noun,2,sig:speakeasys,,,,active,2025-08-17,2025-08-17,speakeasys,
spearfish,noun,2,sig:spearfishes,,,,active,2025-08-17,2025-08-17,spearfishes,
spearing,noun,2,sig:spearing,,,,active,2025-08-17,2025-08-17,spearing,
specchia,noun,1,sig:specchie,,,,active,2025-08-17,2025-08-17,specchie,
species,noun,1,sig:species,,,,active,2025-08-17,2025-08-17,species,
spectaculum,noun,1,sig:spectaculums,,,,active,2025-08-17,2025-08-17,spectaculums,
spectatrix,noun,1,sig:spectatrixes,,,,active,2025-08-17,2025-08-17,spectatrixes,
spectrahedron,noun,1,sig:spectrahedra,,,,active,2025-08-17,2025-08-17,spectrahedra,
spectrum,noun,2,sig:spectrums,,,,active,2025-08-17,2025-08-17,spectrums,
speculaas,noun,1,sig:speculaas,,,,active,2025-08-17,2025-08-17,speculaas,
speculoos,noun,1,sig:speculoos,,,,active,2025-08-17,2025-08-17,speculoos,
speculum,noun,2,sig:speculums,,,,active,2025-08-17,2025-08-17,speculums,
speedos,noun,1,sig:speedos,,,,active,2025-08-17,2025-08-17,speedos,
spekulatius,noun,1,sig:spekulatius,,,,active,2025-08-17,2025-08-17,spekulatius,
spelloff,noun,1,sig:spelloffs,,,,active,2025-08-17,2025-08-17,spelloffs,
speos,noun,1,sig:speoi,,,,active,2025-08-17,2025-08-17,speoi,
sperm,noun,2,sig:sperm,,,,active,2025-08-17,2025-08-17,sperm,
sperma,noun,1,sig:spermata,,,,active,2025-08-17,2025-08-17,spermata,
spermatheca,noun,2,sig:spermathecae,,,,active,2025-08-17,2025-08-17,spermathecae,
spermatogemma,noun,2,sig:spermatogemmae,,,,active,2025-08-17,2025-08-17,spermatogemmae,
spermatoon,noun,1,sig:spermatoa,,,,active,2025-08-17,2025-08-17,spermatoa,
spermatotheca,noun,2,sig:spermatothecae,,,,active,2025-08-17,2025-08-17,spermatothecae,
spermococcus,noun,1,sig:spermococci,,,,active,2025-08-17,2025-08-17,spermococci,
speronaro,noun,2,sig:speronaroes,,,,active,2025-08-17,2025-08-17,speronaroes,
spesmilo,noun,2,sig:spesmiloj,,,,active,2025-08-17,2025-08-17,spesmiloj,
speso,noun,1,sig:spesoj,,,,active,2025-08-17,2025-08-17,spesoj,
spetum,noun,1,sig:spetums,,,,active,2025-08-17,2025-08-17,spetums,
spf,noun,1,sig:spfs,,,,active,2025-08-17,2025-08-17,spfs,
sphacelus,noun,1,sig:sphaceli,,,,active,2025-08-17,2025-08-17,sphaceli,
sphaeraphis,noun,1,sig:sphaeraphides,,,,active,2025-08-17,2025-08-17,sphaeraphides,
sphagnum,noun,1,sig:sphagnums,,,,active,2025-08-17,2025-08-17,sphagnums,
spheropolyhedron,noun,1,sig:spheropolyhedra,,,,active,2025-08-17,2025-08-17,spheropolyhedra,
spherula,noun,1,sig:spherulae,,,,active,2025-08-17,2025-08-17,spherulae,
sphex,noun,1,sig:spheges,,,,active,2025-08-17,2025-08-17,spheges,
sphincter,noun,2,sig:sphincteres,,,,active,2025-08-17,2025-08-17,sphincteres,
sphinx,noun,2,sig:sphinges,,,,active,2025-08-17,2025-08-17,sphinges,
sphragis,noun,1,sig:sphragides,,,,active,2025-08-17,2025-08-17,sphragides,
sphynx,noun,2,sig:sphynx,,,,active,2025-08-17,2025-08-17,sphynx,
spiall,noun,1,sig:spiall,,,,active,2025-08-17,2025-08-17,spiall,
spica,noun,2,sig:spicae,,,,active,2025-08-17,2025-08-17,spicae,
spicula,noun,2,sig:spiculae,,,,active,2025-08-17,2025-08-17,spiculae,
spife,noun,2,sig:spives,,,,active,2025-08-17,2025-08-17,spives,
spiff,noun,1,sig:spiffs,,,,active,2025-08-17,2025-08-17,spiffs,
spikefish,noun,2,sig:spikefishes,,,,active,2025-08-17,2025-08-17,spikefishes,
spina,noun,1,sig:spinae,,,,active,2025-08-17,2025-08-17,spinae,
spindlelegs,noun,1,sig:spindlelegs,,,,active,2025-08-17,2025-08-17,spindlelegs,
spindleshanks,noun,1,sig:spindleshanks,,,,active,2025-08-17,2025-08-17,spindleshanks,
